score,review,date
4.1,フォレストが綺麗な心を持ってまっすぐ生きているというのが、フォレストの一つ一つの行動からとてもよくわかった☀️,2022/11/02
4.9,よっぽど重い犯罪を犯さない限り、どんな失敗をしても人生は立て直しがきくという話を聞いたことがあります子供の頃にそれを知った時は都合のいい話だな〜と思ったけど、ちょっと大人になってきてからは、確かにそうだよなあと思うことが増えました失敗して困るのは、事態そのものより「失敗が原因で、現実を見られなくなること」なのかもしれないたぶん大昔に一回見たことあるけど、全然覚えてなかったので、完全初見の気持ちでみました絵本のような映画でしたフォレストがずっと純粋で誠実でまっすぐで、あまりにも聖人だった…最後のほう本当に聖人っぽいルックスだったし…普通ならそういう人はどこかで挫折を味わって屈折してしまうと思うけど、フォレストにはそれが全くない挫折になりうるタイミングは何度もあった（家庭環境の複雑さ、いじめ、ヒロインからの拒絶、戦友を失うetc）けど、どんな状況でも自分に出来ることに全力で向き合って、道を切り開いていくフォレストが頼もしかったですそういう姿を見ている周囲が勝手に心を動かされてしまうっていうのもわかるなあ〜！フォレストの後をついて走っていきたくなる人たちの気持ちわかるよ…純粋で誠実で、目の前のことに一生懸命になれる人の、ifの姿がダン中尉だったのかなぁと思いましたダン中尉はまっすぐすぎたからこそ、「助かってしまった」という挫折を受け入れられずに、目の前の現実から逃げて屈折してしまったというか…フォレストが聖人すぎるだけで、ダン中尉の反応のほうが普通の人だと思う本来の自分を取り戻してからは、以前通り目の前の課題にしっかり取り組める人になったから、地に足のついた生き方をできるようになったんだろうなと思いますフォレストもダン中尉も「まずは出来ることからやる」ってタイプで、かなり現実的な人ですねダン中尉は評価を得るためにはまず出来ることをこなして義務を遂行するのが一番ってタイプで、フォレストは、目の前の現実に全力で向き合うことが、自分に出来る唯一のことだと思ってる感じ　評価とか全然気にしてない評価を求めて現実から逃避してしまうヒロインは、フォレストとは対照的でした生い立ちの影響もあって、自己否定が強いのかなぁ家庭環境が複雑なのはフォレストも同じなんだけど、やはりここでも目の前のことから逃げないフォレストと、逃げてしまう普通の人の対比を感じた自己否定が強いから他人からの評価が欲しいでもコンプレックスを突きつけてくる現実からは逃げたいみたいな矛盾が、あらゆる奇行を生んでいたのかなあと思います。そういう人よくいるよなあ誰かの付属物としてではなく、自分という個人を認めてほしいみたいな渇望…それを満たすための色んな方法を模索しているのは、全部的外れでも、等身大の若者って感じでよかったですフォレスト並みに現実を見られる人のほうが珍しいよね私もフォレストのように、前を見てまっすぐ走っていける人間になりたいと思いましたフォレストのことを完璧超人で、聖人で、すごいタフな人だと思ってしまっていたので、子供の知能指数を気にするシーンで泣きましたずっと気にしていたんだな…彼も人間なんだな…と思って…多分この映画何回も見ると思います。名作ってすごいや…,2022/11/02
0.0,5回くらい泣ける。　フォレストがさり気なくとてもおしゃれ。,2022/11/02
5.0,記録ずっと気になっていた映画です。とある人にフォレストガンプ好きそう。と言われてついに鑑賞しました。好きでした！生きる勇気を与えてくれるような、すごく素敵な映画だなと思いました。私も立ち止まらずに走り続けたい！,2022/11/02
4.0,自分がやると決めたことを、夢中でただひたすらに意図して続けていたら周りに人はついてくる。何かひとつに熱くなりたいと思う。よし、走るか。(?),2022/11/02
4.0,自伝的なヒューマンドラマ映画。一人の男の激動の人生の裏で、きちんとアメリカの歴史が動いていることが分かる構成で面白い。ダン中尉やジェニーなど、普通なら仲違いして切れてしまうような縁を、純粋なフォレストだからこそ断ち切らずにずっと繋ぎ止められるんだろうなと思った。,2022/11/02
3.4,初見。良くも悪くもゼメキス劇場。予定調和すぎるのは置いといて、こういう半生を追体験するような作品は、見る年齢でいろいろな受け止め方がなされるのだろう。30数年前に見ていたら、ガンプの半生をどう感じていただろうか。近くで見ていた見ず知らずの若者に感想を聞きたい気がした。「全力疾走」で感動したのは初めてかも？#目黒シネマ#トム・ハンクス#フォレスト・ガンプ,2022/11/01
5.0,人より知能指数は低いが純真な男性の半生を描いた作品初めて見たときはジェニー最低でフォレスト可哀想としか思えなかったただ、改めて見て、フォレストはきっと幸せなんだと考えると初めて見たときと感想が変わった誠実に生きる大切さを教えてくれると思う見るたびに感想が変わるし、何度見ても素晴らしい作品,2022/11/01
5.0,大好きな映画、何度見ても最高だけど、見るたびに新しい視点がある、人生の様々なステージで観なおしたい辛いことがたくさんあるのに笑ってしまう、そんな魅力的なフォレスト,2022/11/01
4.0,どんなときも強くてまっすぐなフォレスト・ガンプと、そんな彼に知らずに励まされながら生きるまわりの人たち。人生には運命も偶然もあれど、その時々の選択を大事にしたい。,2022/11/01
